Unnamed: 0,time,event_type,side,is_goal,location,bodypart
505779,48,3,2,0,,
505781,48,1,1,0,12.0,3.0
505787,56,2,2,0,,
505788,56,1,2,1,3.0,3.0
505792,60,2,2,0,,
505793,61,1,2,0,3.0,3.0
505835,11,2,1,0,,
505836,12,1,1,0,3.0,3.0
505908,79,2,2,0,,
505909,79,1,2,0,3.0,3.0
505921,90,3,1,0,,
505924,90,1,2,0,3.0,3.0
505941,15,3,2,0,,
505943,16,1,1,0,3.0,3.0
505965,45,2,1,0,,
505966,45,1,1,0,3.0,3.0
505981,61,2,1,0,,
505982,61,1,1,0,3.0,3.0
506026,5,2,1,0,,
506027,6,1,1,0,3.0,3.0
506058,37,2,1,0,,
506059,37,1,1,0,3.0,3.0
506072,55,3,1,0,,
506073,57,1,1,0,3.0,3.0
506115,89,2,1,0,,
506116,89,1,1,0,3.0,3.0
506127,6,2,2,0,,
506128,7,1,2,0,3.0,3.0
506157,30,3,2,0,,
506158,32,1,1,0,3.0,3.0
506159,34,2,1,0,,
506160,34,1,1,0,3.0,3.0
506188,50,1,1,0,9.0,2.0
506191,51,1,1,0,3.0,3.0
506206,63,3,1,0,,
506208,64,1,2,0,13.0,3.0
506213,68,1,2,0,3.0,1.0
506214,69,1,1,0,8.0,3.0
506229,78,2,1,0,,
506230,78,1,1,0,3.0,3.0
506294,33,9,1,0,,
506295,34,1,2,1,3.0,3.0
506318,50,2,2,0,,
506319,51,1,1,0,3.0,3.0
506333,63,2,1,0,,
506335,64,1,1,1,3.0,3.0
506336,68,3,1,0,,
506339,69,1,2,0,3.0,3.0
506352,77,1,1,0,15.0,1.0
506353,77,1,1,0,3.0,3.0
506380,7,2,1,0,,
506381,7,1,1,0,3.0,3.0
506410,28,2,1,0,,
506411,29,1,1,0,3.0,3.0
506423,39,1,2,0,3.0,2.0
506424,39,1,2,1,13.0,3.0
506452,59,2,1,0,,
506453,59,1,1,0,13.0,3.0
506497,4,1,1,0,6.0,1.0
506498,8,1,1,0,3.0,3.0
506507,20,1,1,0,15.0,1.0
506508,22,1,1,1,3.0,3.0
506561,64,2,1,0,,
506562,64,1,1,0,3.0,3.0
506629,35,3,1,0,,
506631,36,1,2,0,3.0,3.0
506634,39,9,1,0,,
506635,40,1,1,0,3.0,3.0
506658,52,9,2,0,,
506659,53,1,1,0,3.0,3.0
506686,78,2,1,0,,
506687,78,1,1,0,11.0,3.0
506699,85,3,1,0,,
506701,86,1,1,0,3.0,3.0
506704,90,2,1,0,,
506705,90,1,1,0,3.0,3.0
506717,12,3,1,0,,
506719,16,1,1,0,3.0,3.0
506791,76,2,1,0,,
506792,76,1,1,0,3.0,3.0
506884,70,3,1,0,,
506885,72,1,2,0,13.0,3.0
506947,26,3,2,0,,
506948,27,1,1,0,3.0,3.0
506956,33,2,2,0,,
506957,34,1,2,0,12.0,3.0
506975,53,2,1,0,,
506976,53,1,1,0,3.0,3.0
507023,89,3,1,0,,
507026,90,1,2,0,3.0,3.0
507049,26,2,1,0,,
507050,26,1,1,0,3.0,3.0
507055,28,3,2,0,,
507057,28,1,1,0,3.0,3.0
507063,41,3,2,0,,
507065,42,1,1,1,10.0,3.0
507090,61,1,2,0,3.0,2.0
507091,61,1,2,0,3.0,3.0
507092,64,1,1,0,3.0,3.0
507114,88,3,2,0,,
507118,89,1,1,1,13.0,3.0
507136,18,3,1,0,,
507138,19,1,2,0,3.0,3.0
507150,36,2,2,0,,
507151,37,1,2,0,13.0,3.0
507152,37,1,2,1,13.0,3.0
507180,61,3,2,0,,
507181,62,1,2,0,12.0,3.0
507207,87,2,2,0,,
507208,87,1,2,0,3.0,3.0
507209,88,9,2,0,,
507210,90,1,2,0,3.0,3.0
507254,32,3,1,0,,
507256,33,1,2,1,3.0,3.0
507291,58,1,1,0,3.0,1.0
507292,58,1,1,0,3.0,3.0
507342,12,9,1,0,,
507343,14,1,2,0,7.0,3.0
507363,31,2,1,0,,
507364,31,1,1,0,3.0,3.0
507375,37,1,2,1,11.0,1.0
507376,37,1,2,0,3.0,3.0
507393,55,3,2,0,,
507394,57,1,1,1,3.0,3.0
507395,58,2,1,0,,
507396,59,1,1,0,3.0,3.0
507397,59,3,1,0,,
507399,60,1,2,0,3.0,3.0
507401,62,1,1,0,15.0,2.0
507402,64,1,1,0,3.0,3.0
507456,32,1,2,1,15.0,1.0
507457,34,1,1,0,3.0,3.0
507532,31,1,1,0,15.0,1.0
507533,33,1,1,0,3.0,3.0
507535,35,2,1,0,,
507536,35,1,1,0,3.0,3.0
507556,55,3,1,0,,
507558,55,1,2,0,3.0,3.0
507559,56,1,1,0,3.0,3.0
507562,57,3,1,0,,
507565,58,1,1,1,3.0,3.0
507630,39,3,1,0,,
507631,40,1,1,0,3.0,3.0
507632,41,2,2,0,,
507633,43,1,2,0,3.0,3.0
507640,51,2,2,0,,
507641,51,1,2,0,3.0,3.0
507647,64,3,2,0,,
507650,66,1,1,0,3.0,3.0
507683,9,2,2,0,,
507684,10,1,2,0,3.0,3.0
507768,15,1,2,0,15.0,1.0
507769,15,1,1,0,13.0,3.0
507775,23,2,1,0,,
507776,23,1,1,0,3.0,3.0
507782,33,2,1,0,,
507783,34,1,2,0,3.0,3.0
507816,60,2,1,0,,
507817,61,1,1,0,3.0,3.0
507860,15,3,2,0,,
507862,16,1,1,0,3.0,3.0
507871,26,2,1,0,,
507872,27,1,1,0,3.0,3.0
507875,28,1,1,0,15.0,2.0
507876,28,1,1,0,10.0,3.0
507891,50,2,1,0,,
507892,51,1,1,0,3.0,3.0
507894,53,3,2,0,,
507896,54,1,1,1,3.0,3.0
507909,71,1,1,0,15.0,2.0
507911,76,1,1,0,3.0,3.0
507934,1,1,1,0,15.0,1.0
507935,3,1,1,0,3.0,3.0
507978,41,2,1,0,,
507979,43,1,1,0,3.0,3.0
508080,29,3,2,0,,
508081,30,1,1,0,3.0,3.0
508085,35,2,1,0,,
508086,35,1,1,0,3.0,3.0
508106,49,2,1,0,,
508107,50,1,1,0,13.0,3.0
508157,90,1,1,0,3.0,1.0
508158,1,1,1,0,3.0,3.0
508204,47,1,2,0,9.0,2.0
508205,50,1,1,1,3.0,3.0
508225,69,2,1,0,,
508226,70,1,1,1,3.0,3.0
508322,62,3,2,0,,
508324,63,1,1,0,3.0,3.0
508331,67,2,1,0,,
508332,68,1,1,0,3.0,3.0
508344,82,9,1,0,,
508345,83,1,2,1,3.0,3.0
508395,35,1,1,0,15.0,2.0
508396,35,1,1,0,3.0,3.0
508428,72,9,2,0,,
508430,73,1,1,0,3.0,3.0
508444,80,3,2,0,,
508448,83,1,1,0,3.0,3.0
508467,9,2,1,0,,
508468,10,1,1,1,3.0,3.0
508473,15,2,2,0,,
508475,16,1,2,0,3.0,3.0
508481,23,1,1,1,3.0,2.0
508482,23,1,1,0,3.0,3.0
508548,77,1,2,0,9.0,1.0
508550,78,1,2,0,3.0,3.0
508552,79,3,1,0,,
508555,80,1,2,0,3.0,3.0
508609,41,1,2,0,3.0,1.0
508610,41,1,2,0,13.0,3.0
508625,53,3,2,0,,
508626,57,1,2,0,3.0,3.0
508660,83,3,1,0,,
508662,83,1,2,1,3.0,3.0
508685,13,9,1,0,,
508686,14,1,1,0,3.0,3.0
508704,30,2,2,0,,
508705,30,1,2,0,3.0,3.0
508715,37,3,1,0,,
508717,42,1,2,0,3.0,3.0
508718,43,1,1,1,13.0,3.0
508731,59,1,1,0,9.0,1.0
508732,62,1,1,1,13.0,3.0
508785,10,2,1,0,,
508786,10,1,1,0,3.0,3.0
508789,13,2,1,0,,
508790,13,1,1,0,3.0,3.0
508819,52,2,1,0,,
508820,52,1,1,0,3.0,3.0
508833,64,1,1,1,19.0,1.0
508834,66,1,2,0,3.0,3.0
508912,56,2,1,0,,
508913,57,1,1,0,3.0,3.0
508916,60,2,2,0,,
508917,61,1,2,0,3.0,3.0
508929,71,3,2,0,,
508930,72,1,2,0,3.0,3.0
508944,84,1,2,0,15.0,1.0
508945,84,1,2,0,3.0,3.0
508969,12,3,2,0,,
508970,13,1,1,0,3.0,3.0
508971,14,2,1,0,,
508972,15,1,1,0,12.0,3.0
509017,57,2,2,0,,
509018,58,1,2,0,12.0,3.0
509023,66,1,2,0,3.0,2.0
509024,67,1,1,0,3.0,3.0
509088,32,2,2,0,,
509089,33,1,2,0,3.0,3.0
509129,72,9,1,0,,
509130,74,1,2,0,3.0,3.0
509159,1,3,1,0,,
509161,2,1,2,1,3.0,3.0
509183,37,3,2,0,,
509185,40,1,1,0,3.0,3.0
509207,56,2,1,0,,
509208,56,1,1,0,3.0,3.0
509220,65,2,1,0,,
509221,66,1,1,0,3.0,3.0
509275,22,3,1,0,,
509278,22,1,2,0,3.0,3.0
509313,57,3,2,0,,
509314,58,1,1,0,3.0,3.0
509360,5,2,1,0,,
509361,6,1,1,0,3.0,3.0
509366,10,1,2,0,17.0,2.0
509367,14,1,2,0,3.0,3.0
509373,20,3,1,0,,
509375,22,1,1,0,3.0,3.0
509379,26,3,1,0,,
509381,27,1,1,0,3.0,3.0
509386,31,3,1,0,,
509390,33,1,1,0,11.0,3.0
509396,42,1,1,0,16.0,1.0
509397,42,1,1,0,3.0,3.0
509420,63,2,1,0,,
509421,63,1,1,0,3.0,3.0
509426,68,2,1,0,,
509427,68,1,1,0,3.0,3.0
509446,86,2,1,0,,
509447,87,1,1,0,3.0,3.0
509449,88,1,1,0,3.0,3.0
509452,89,1,2,0,15.0,1.0
509454,90,1,1,0,3.0,3.0
509468,12,3,1,0,,
509470,13,1,2,0,3.0,3.0
509478,27,2,1,0,,
509479,28,1,1,0,3.0,3.0
509487,37,2,1,0,,
509488,40,1,1,0,3.0,3.0
509508,59,3,2,0,,
509510,61,1,2,0,3.0,3.0
509529,75,3,1,0,,
509532,76,1,2,0,3.0,3.0
509557,90,3,1,0,,
509561,90,1,2,0,3.0,3.0
509586,27,2,1,0,,
509587,27,1,1,0,13.0,3.0
509663,86,3,1,0,,
509665,88,1,2,0,3.0,3.0
509696,18,3,1,0,,
509698,20,1,1,0,3.0,3.0
509742,57,2,2,0,,
509743,58,1,1,0,3.0,3.0
509783,85,3,2,0,,
509785,86,1,1,0,3.0,3.0
509798,90,3,2,0,,
509799,90,1,1,0,3.0,3.0
509838,45,1,2,0,15.0,2.0
509839,46,1,1,0,3.0,3.0
509873,6,3,1,0,,
509875,6,1,2,0,3.0,3.0
509895,19,2,2,0,,
509896,19,1,2,1,3.0,3.0
509934,60,2,2,0,,
509935,62,1,2,0,3.0,3.0
509952,78,1,1,0,3.0,2.0
509954,81,1,2,0,3.0,3.0
509975,13,2,1,0,,
509976,19,1,2,0,3.0,3.0
510015,61,2,2,0,,
510016,62,1,2,0,3.0,3.0
510022,68,2,1,0,,
510023,68,1,1,0,12.0,3.0
510077,24,2,1,0,,
510078,25,1,1,0,3.0,3.0
510079,26,3,1,0,,
510081,28,1,1,0,3.0,3.0
510082,29,1,1,0,15.0,1.0
510083,31,1,1,0,3.0,3.0
510196,37,3,2,0,,
510199,39,1,2,0,3.0,3.0
510202,50,3,1,0,,
510203,51,1,2,1,3.0,3.0
510301,45,3,2,0,,
510305,45,1,1,0,3.0,3.0
510306,45,2,1,0,,
510307,45,1,1,0,3.0,3.0
510308,45,1,1,0,3.0,3.0
510328,58,2,1,0,,
510329,58,1,1,0,3.0,3.0
510334,63,2,1,0,,
510335,64,1,1,0,3.0,3.0
510337,64,2,1,0,,
510338,64,1,1,0,3.0,3.0
510392,23,3,1,0,,
510394,24,1,2,0,9.0,3.0
510398,26,2,1,0,,
510399,27,1,1,0,3.0,3.0
510421,42,3,2,0,,
510422,43,1,1,0,3.0,3.0
510424,44,1,2,1,3.0,1.0
510425,45,1,1,0,3.0,3.0
510437,57,2,1,0,,
510438,57,1,1,0,3.0,3.0
510442,60,2,1,0,,
510443,61,1,1,0,8.0,3.0
510463,74,3,1,0,,
510465,74,1,2,0,11.0,3.0
510512,18,9,1,0,,
510513,18,1,2,0,3.0,3.0
510520,23,2,2,0,,
510521,24,1,2,0,3.0,3.0
510570,87,3,2,0,,
510573,89,1,2,0,3.0,3.0
510602,29,2,1,0,,
510603,30,1,1,1,13.0,3.0
510608,39,2,1,0,,
510609,39,1,1,0,7.0,3.0
510616,45,2,1,0,,
510619,45,1,1,1,13.0,3.0
510638,62,1,1,0,15.0,1.0
510639,65,1,2,0,3.0,3.0
510674,4,3,2,0,,
510675,5,1,1,0,3.0,3.0
510679,8,2,1,0,,
510680,9,1,1,0,3.0,3.0
510726,48,2,1,0,,
510727,49,1,1,0,3.0,3.0
510773,90,3,1,0,,
510775,90,1,2,0,3.0,3.0
510784,27,2,2,0,,
510785,27,1,2,0,3.0,3.0
510852,6,3,2,0,,
510854,7,1,1,0,9.0,3.0
510888,36,2,1,0,,
510889,36,1,1,0,3.0,3.0
510915,59,2,1,0,,
510916,60,1,1,0,3.0,3.0
510920,62,3,2,0,,
510922,63,1,1,0,7.0,3.0
510955,87,2,2,0,,
510956,88,1,2,0,11.0,3.0
510961,90,2,1,0,,
510962,90,1,1,0,3.0,3.0
511047,78,3,1,0,,
511048,79,1,2,0,3.0,3.0
511053,82,3,2,0,,
511055,83,1,1,0,3.0,3.0
511061,90,2,1,0,,
511062,90,1,1,0,3.0,3.0
511113,42,2,1,0,,
511114,42,1,1,0,13.0,3.0
511115,44,1,2,0,15.0,1.0
511116,44,1,2,0,3.0,3.0
511133,62,3,2,0,,
511137,63,1,1,0,13.0,3.0
511230,41,2,1,0,,
511231,41,1,1,0,3.0,3.0
511315,13,1,2,0,11.0,1.0
511316,14,1,1,1,3.0,3.0
511337,36,2,2,0,,
511338,36,1,2,0,3.0,3.0
511339,37,2,2,0,,
511340,37,1,2,0,3.0,3.0
511449,26,1,2,0,15.0,1.0
511450,27,1,1,0,3.0,3.0
511493,65,3,2,0,,
511495,67,1,1,0,11.0,3.0
511496,67,1,1,0,13.0,3.0
511499,71,1,1,0,11.0,2.0
511500,72,1,1,0,3.0,3.0
511529,90,2,1,0,,
511530,90,1,1,0,3.0,3.0
511555,28,1,1,1,3.0,1.0
511556,30,1,2,0,13.0,3.0
511583,61,1,2,0,15.0,1.0
511584,62,1,2,0,7.0,3.0
511589,67,1,2,0,15.0,1.0
511590,70,1,2,0,3.0,3.0
511656,51,2,1,0,,
511657,51,1,1,0,10.0,3.0
511673,59,3,1,0,,
511674,60,1,2,0,3.0,3.0
511682,66,2,2,0,,
511683,67,1,2,0,3.0,3.0
511690,73,1,2,0,9.0,1.0
511691,74,1,2,0,3.0,3.0
511693,77,1,1,0,3.0,3.0
511701,85,1,1,0,9.0,1.0
511702,85,1,1,0,3.0,3.0
511709,90,3,2,0,,
511711,90,1,1,0,3.0,3.0
511729,16,3,2,0,,
511731,17,1,1,0,3.0,3.0
511757,51,2,1,0,,
511758,52,1,1,0,3.0,3.0
511762,55,3,1,0,,
511765,56,1,2,0,3.0,3.0
511783,71,2,1,0,,
511784,73,1,2,0,3.0,3.0
511791,78,3,1,0,,
511794,79,1,2,0,3.0,3.0
511812,5,1,2,1,3.0,1.0
511814,7,1,1,0,3.0,3.0
511846,31,3,1,0,,
511848,33,1,1,0,3.0,3.0
511865,48,3,2,0,,
511866,50,1,2,0,3.0,3.0
511889,74,1,1,1,3.0,1.0
511892,77,1,2,0,3.0,3.0
511924,18,3,1,0,,
511926,23,1,2,0,3.0,3.0
511983,72,2,2,0,,
511984,72,1,2,1,3.0,3.0
512005,90,2,1,0,,
512006,90,1,1,1,13.0,3.0
512068,60,1,1,1,13.0,1.0
512069,62,1,1,0,3.0,3.0
512107,1,1,1,0,15.0,1.0
512108,3,1,1,1,13.0,3.0
512120,22,2,1,0,,
512121,23,1,1,1,3.0,3.0
512128,29,2,2,0,,
512129,29,1,2,0,13.0,3.0
512289,70,3,2,0,,
512291,71,1,1,0,3.0,3.0
512356,37,2,1,0,,
512357,38,1,1,0,3.0,3.0
512358,39,2,2,0,,
512359,39,1,2,0,13.0,3.0
512428,13,2,1,0,,
512429,13,1,1,1,13.0,3.0
512440,19,2,2,0,,
512441,21,1,2,0,3.0,3.0
512442,22,3,1,0,,
512444,23,1,2,0,3.0,3.0
512449,29,1,2,0,15.0,1.0
512450,29,1,2,1,3.0,3.0
512524,85,2,2,0,,
512525,86,1,2,0,3.0,3.0
512540,90,9,2,0,,
512541,1,1,1,0,3.0,3.0
512572,45,2,1,0,,
512573,45,1,1,0,3.0,3.0
512578,51,3,1,0,,
512580,52,1,2,0,3.0,3.0
512593,60,1,1,0,3.0,2.0
512594,60,1,1,1,3.0,3.0
512602,73,2,2,0,,
512603,74,1,2,0,12.0,3.0
512622,90,2,2,0,,
512623,90,1,2,0,3.0,3.0
512680,40,3,2,0,,
512682,41,1,1,0,12.0,3.0
512733,80,3,2,0,,
512736,81,1,1,0,3.0,3.0
512773,18,2,2,0,,
512774,19,1,2,0,3.0,3.0
512854,2,9,1,0,,
512855,3,1,2,0,13.0,3.0
512871,24,2,2,0,,
512872,25,1,2,0,3.0,3.0
512878,30,2,2,0,,
512879,31,1,2,0,3.0,3.0
512925,63,2,2,0,,
512926,63,1,2,0,3.0,3.0
512945,76,1,2,0,15.0,1.0
512948,77,1,1,0,3.0,3.0
512969,90,2,2,0,,
512970,90,1,2,0,9.0,3.0
512986,15,3,1,0,,
512988,16,1,2,0,3.0,3.0
513049,66,2,2,0,,
513050,67,1,2,0,3.0,3.0
513066,75,3,2,0,,
513068,76,1,1,0,3.0,3.0
513105,13,1,1,0,15.0,2.0
513106,15,1,2,0,3.0,3.0
513115,26,1,2,0,15.0,2.0
513116,26,1,2,0,3.0,3.0
513135,43,1,2,0,15.0,2.0
513136,47,1,2,0,3.0,3.0
513153,69,2,1,0,,
513154,69,1,1,0,3.0,3.0
513161,74,2,2,0,,
513162,74,1,2,1,12.0,3.0
513165,76,9,1,0,,
513168,81,1,2,0,3.0,3.0
513169,83,3,2,0,,
513172,84,1,1,1,3.0,3.0
513180,89,1,1,0,15.0,1.0
513181,90,1,2,0,12.0,3.0
513187,90,2,1,0,,
513188,90,1,1,0,3.0,3.0
513198,11,2,1,0,,
513199,13,1,1,0,3.0,3.0
513237,48,3,1,0,,
513239,51,1,1,0,3.0,3.0
513241,53,3,2,0,,
513243,53,1,1,0,3.0,3.0
513246,56,2,2,0,,
513247,56,1,2,0,3.0,3.0
513251,58,2,1,0,,
513252,59,1,1,0,3.0,3.0
513258,63,2,1,0,,
513259,63,1,1,0,3.0,3.0
513268,72,3,2,0,,
513271,72,1,1,0,15.0,3.0
513281,80,2,2,0,,
513283,81,1,2,0,3.0,3.0
513307,6,3,2,0,,
513309,7,1,1,0,3.0,3.0
513328,29,2,2,0,,
513329,31,1,1,0,3.0,3.0
513330,34,3,2,0,,
513332,35,1,1,0,13.0,3.0
513338,41,3,1,0,,
513340,44,1,1,0,3.0,3.0
513341,50,2,1,0,,
513342,50,1,1,0,3.0,3.0
513343,51,3,1,0,,
513345,52,1,2,0,3.0,3.0
513353,65,2,1,0,,
513354,66,1,1,0,3.0,3.0
513431,40,3,1,0,,
513433,41,1,2,0,3.0,3.0
513518,90,1,1,0,15.0,2.0
513519,90,1,1,0,3.0,3.0
513557,36,2,1,0,,
513558,37,1,1,0,3.0,3.0
513570,59,2,1,0,,
513571,60,1,1,0,8.0,3.0
513589,80,3,2,0,,
513590,81,1,1,0,3.0,3.0
513591,81,1,2,0,3.0,3.0
513593,83,1,2,0,3.0,3.0
513600,87,1,1,0,15.0,2.0
513601,88,1,1,0,3.0,3.0
513626,24,3,2,0,,
513628,24,1,1,0,13.0,3.0
513632,28,2,2,0,,
513633,28,1,2,0,3.0,3.0
513671,61,2,2,0,,
513672,61,1,2,0,12.0,3.0
513699,85,3,2,0,,
513702,86,1,1,0,3.0,3.0
513736,32,3,2,0,,
513737,33,1,1,0,3.0,3.0
513752,43,2,1,0,,
513753,44,1,1,1,3.0,3.0
513756,53,3,1,0,,
513758,54,1,1,1,3.0,3.0
513767,61,3,2,0,,
513770,62,1,1,0,3.0,3.0
513773,63,3,2,0,,
513775,64,1,2,0,3.0,3.0
513776,65,1,2,1,9.0,2.0
513777,68,1,1,0,3.0,3.0
513780,71,3,1,0,,
513782,72,1,1,0,3.0,3.0
513835,24,2,1,0,,
513836,24,1,1,0,3.0,3.0
513847,38,1,2,1,13.0,1.0
513848,40,1,1,1,12.0,3.0
513853,53,3,2,0,,
513855,58,1,2,0,3.0,3.0
513868,68,9,2,0,,
513869,69,1,2,0,3.0,3.0
513889,88,2,1,0,,
513890,89,1,1,0,3.0,3.0
513962,63,3,1,0,,
513963,63,1,2,0,3.0,3.0
513972,67,2,1,0,,
513974,68,1,1,0,11.0,3.0
513981,71,3,2,0,,
513982,72,1,1,0,3.0,3.0
514058,40,3,1,0,,
514060,41,1,2,0,3.0,3.0
514085,72,3,1,0,,
514087,74,1,2,0,3.0,3.0
514118,2,3,2,0,,
514119,6,1,2,1,3.0,3.0
514149,27,2,1,0,,
514150,28,1,1,0,10.0,3.0
514151,28,3,1,0,,
514153,30,1,2,0,3.0,3.0
514163,41,2,1,0,,
514164,42,1,1,0,3.0,3.0
514167,43,3,2,0,,
514170,45,1,1,0,3.0,3.0
514194,70,3,1,0,,
514196,71,1,1,0,3.0,3.0
514218,84,2,1,0,,
514219,84,1,1,1,13.0,3.0
514221,89,3,1,0,,
514223,90,1,1,0,3.0,3.0
514244,28,3,2,0,,
514246,30,1,2,0,3.0,3.0
514256,45,2,2,0,,
514257,45,1,2,0,3.0,3.0
514258,45,2,2,0,,
514259,45,1,2,0,13.0,3.0
514274,60,9,1,0,,
514276,61,1,1,0,3.0,3.0
514287,74,2,2,0,,
514289,76,1,2,0,3.0,3.0
514293,84,1,2,1,15.0,2.0
514295,90,1,2,0,3.0,3.0
514320,19,3,2,0,,
514321,20,1,1,0,10.0,3.0
514384,82,2,1,0,,
514385,83,1,1,0,3.0,3.0
514403,5,3,2,0,,
514404,5,1,1,0,7.0,3.0
514412,10,3,1,0,,
514414,11,1,2,0,10.0,3.0
514427,24,2,1,0,,
514428,25,1,1,1,3.0,3.0
514497,81,3,1,0,,
514498,81,1,2,0,10.0,3.0
514549,37,3,1,0,,
514551,39,1,1,0,3.0,3.0
514567,55,1,1,0,11.0,1.0
514568,57,1,2,0,3.0,3.0
514578,65,2,2,0,,
514579,67,1,1,0,3.0,3.0
514583,71,1,1,0,15.0,2.0
514585,73,1,1,0,3.0,3.0
514633,29,2,1,0,,
514634,29,1,1,0,3.0,3.0
514635,29,1,1,0,10.0,3.0
514658,58,1,1,0,8.0,1.0
514659,58,1,1,1,13.0,3.0
514683,72,2,1,0,,
514684,72,1,1,0,3.0,3.0
514700,90,1,2,0,15.0,1.0
514701,91,1,2,0,3.0,3.0
514736,23,1,2,0,11.0,1.0
514737,25,1,2,0,3.0,3.0
514761,53,1,2,1,11.0,2.0
514765,57,1,1,0,3.0,3.0
514770,59,2,1,0,,
514773,61,1,2,0,3.0,3.0
514775,62,2,1,0,,
514776,62,1,1,0,3.0,3.0
514791,72,3,1,0,,
514793,74,1,2,0,9.0,3.0
514837,8,3,2,0,,
514839,9,1,1,0,10.0,3.0
514871,30,2,1,0,,
514872,30,1,1,0,12.0,3.0
514878,33,2,1,0,,
514879,33,1,1,1,3.0,3.0
514976,18,3,1,0,,
514978,18,1,2,0,3.0,3.0
514987,28,2,2,0,,
514988,28,1,2,0,12.0,3.0
515013,60,3,1,0,,
515016,61,1,2,0,3.0,3.0
515047,89,1,1,0,3.0,2.0
515048,89,1,1,0,9.0,3.0
515051,90,1,1,0,15.0,2.0
515052,90,1,1,0,3.0,3.0
515069,17,2,1,0,,
515070,18,1,1,0,3.0,3.0
515093,36,1,2,0,15.0,1.0
515094,36,1,2,0,3.0,3.0
515109,49,2,2,0,,
515110,50,1,2,0,3.0,3.0
515162,90,3,1,0,,
515164,90,1,1,0,3.0,3.0
515166,2,1,2,0,15.0,1.0
515167,2,1,1,1,10.0,3.0
515203,40,2,1,0,,
515204,41,1,1,1,3.0,3.0
515213,56,1,1,0,15.0,2.0
515214,58,1,2,0,10.0,3.0
515242,76,3,1,0,,
515244,77,1,1,0,3.0,3.0
515256,88,2,1,0,,
515257,88,1,1,1,3.0,3.0
515286,25,2,2,0,,
515287,26,1,2,0,3.0,3.0
515310,45,1,1,0,9.0,1.0
515311,45,1,1,0,3.0,3.0
515312,47,2,2,0,,
515313,47,1,2,0,3.0,3.0
515380,18,2,1,0,,
515381,19,1,1,0,3.0,3.0
515386,27,3,2,0,,
515388,28,1,1,0,3.0,3.0
515413,60,3,2,0,,
515415,61,1,1,0,3.0,3.0
515492,38,2,2,0,,
515493,39,1,2,0,3.0,3.0
515504,46,3,1,0,,
515506,51,1,2,0,9.0,3.0
515560,90,1,1,0,3.0,1.0
515561,90,1,2,0,8.0,3.0
515562,90,1,2,0,3.0,3.0
515565,5,2,2,0,,
515566,5,1,2,0,3.0,3.0
515580,14,1,1,0,3.0,1.0
515581,14,1,1,0,3.0,3.0
515614,41,2,1,0,,
515615,41,1,1,0,3.0,3.0
515648,79,1,2,0,15.0,1.0
515650,80,1,1,0,3.0,3.0
515672,2,3,1,0,,
515673,4,1,1,0,3.0,3.0
515718,41,1,1,0,3.0,2.0
515719,46,1,1,0,3.0,3.0
515732,54,3,1,0,,
515735,55,1,2,1,12.0,3.0
515737,58,2,2,0,,
515738,59,1,2,0,3.0,3.0
515761,83,3,1,0,,
515763,86,1,2,0,3.0,3.0
515777,93,2,2,0,,
515778,96,1,2,0,12.0,3.0
515787,8,2,1,0,,
515788,9,1,1,0,3.0,3.0
515804,27,1,2,0,11.0,1.0
515805,28,1,2,0,9.0,3.0
515829,53,2,1,0,,
515830,53,1,1,0,3.0,3.0
515838,63,2,1,0,,
515839,64,1,1,0,3.0,3.0
515853,77,3,1,0,,
515854,77,1,2,0,3.0,3.0
515887,13,3,1,0,,
515889,15,1,2,0,10.0,3.0
515929,43,3,1,0,,
515930,44,1,2,0,3.0,3.0
515931,44,3,2,0,,
515934,45,1,1,1,3.0,3.0
515937,47,3,1,0,,
515939,47,1,2,0,3.0,3.0
515954,57,3,1,0,,
515955,58,1,2,0,3.0,3.0
515990,89,1,2,0,15.0,1.0
515991,90,1,2,0,9.0,3.0
516003,10,2,2,0,,
516004,10,1,2,0,3.0,3.0
516013,23,2,1,0,,
516014,24,1,1,0,3.0,3.0
516060,51,2,1,0,,
516061,51,1,1,0,3.0,3.0
516064,55,1,2,0,6.0,1.0
516065,55,1,1,1,3.0,3.0
516074,61,1,1,0,15.0,1.0
516075,62,1,1,0,3.0,3.0
516145,33,3,2,0,,
516146,38,1,1,0,13.0,3.0
516174,61,2,2,0,,
516175,61,1,2,0,3.0,3.0
516236,24,2,1,0,,
516237,24,1,1,0,12.0,3.0
516246,29,2,2,0,,
516247,30,1,2,0,3.0,3.0
516258,37,2,2,0,,
516259,38,1,2,0,3.0,3.0
516279,52,2,2,0,,
516280,52,1,2,0,3.0,3.0
516283,55,2,1,0,,
516284,55,1,1,0,12.0,3.0
516313,77,3,2,0,,
516314,78,1,1,0,3.0,3.0
516316,80,9,1,0,,
516317,82,1,1,0,3.0,3.0
516327,85,1,1,0,9.0,1.0
516329,88,1,1,0,3.0,3.0
516346,3,2,1,0,,
516347,3,1,1,0,3.0,3.0
516452,24,2,1,0,,
516453,24,1,1,1,13.0,3.0
516552,30,3,2,0,,
516554,31,1,1,0,3.0,3.0
516632,90,3,2,0,,
516634,90,1,1,0,3.0,3.0
516745,38,3,2,0,,
516749,39,1,1,0,10.0,3.0
516768,55,1,1,0,9.0,2.0
516769,55,1,1,0,3.0,3.0
516853,39,1,1,0,3.0,1.0
516854,39,1,1,0,12.0,3.0
516885,70,3,2,0,,
516886,71,1,2,0,3.0,3.0
